'id';'servings';'type';'log_date';'food';'user_id';'mood';'weight';'protein';'cals';'fat';'carbs'
'34653';'3';'lunch_drink';'2017-05-31 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'1';'motivated';'186';'0';'34';'0';'9'
'34654';'2';'dinner_drink';'2017-05-31 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'1';'sleepy';'186';'67';'385';'5';'18'
'34655';'3';'snack';'2017-05-31 00:00:00.000000';'CANDIES,REESE\'S NUTRAGEOUS CANDY BAR';'1';'amorous';'186';'11';'517';'32';'53'
'34656';'1';'breakfast';'2017-06-01 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'1';'agitated';'196';'6';'197';'7';'35'
'34657';'3';'dinner';'2017-06-01 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'1';'agitated';'196';'24';'121';'3';'0'
'34658';'2';'breakfast_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,COFFEE SUB,CRL GRAIN BEV,PDR,PREP W/ WHL MILK';'1';'amorous';'196';'3';'65';'3';'6'
'34659';'2';'lunch';'2017-06-01 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'1';'sleepy';'196';'13';'234';'12';'21'
'34660';'2';'lunch_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,CARB,COLA,FAST-FOOD COLA';'1';'agitated';'196';'0';'37';'0';'10'
'34661';'3';'dinner_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'1';'motivated';'196';'3';'95';'3';'14'
'34662';'2';'snack';'2017-06-01 00:00:00.000000';'CEREALS RTE,GENERAL MILLS,REESE\'S PUFFS';'1';'amorous';'196';'7';'413';'11';'76'
'34663';'3';'breakfast';'2017-06-02 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,STRAWBERRY';'1';'sleepy';'189';'6';'265';'9';'42'
'34664';'3';'dinner';'2017-06-02 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'1';'sleepy';'189';'19';'187';'12';'0'
'34665';'3';'breakfast_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'1';'motivated';'189';'3';'88';'3';'12'
'34666';'2';'lunch';'2017-06-02 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'1';'amorous';'189';'15';'250';'12';'23'
'34667';'2';'lunch_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,CARB,LEMON-LIME SODA,NO CAFFEINE';'1';'ambivalent';'189';'0';'41';'0';'10'
'34668';'2';'dinner_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,PROT PDR SOY BSD';'1';'agitated';'189';'56';'388';'6';'29'
'34669';'1';'snack';'2017-06-02 00:00:00.000000';'SNACKS,POPCORN,MICROWAVE,REG (BUTTER) FLAVOR, W/PARHYD OIL';'1';'motivated';'189';'8';'557';'34';'55'
'34670';'2';'breakfast';'2017-06-03 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,STRAWBERRY';'1';'ambivalent';'188';'6';'265';'9';'42'
'34671';'2';'dinner';'2017-06-03 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'1';'motivated';'188';'19';'187';'12';'0'
'34672';'2';'breakfast_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,CHOC DRK,MILK & SOY BSD,READY TO DRK,FORT';'1';'agitated';'188';'4';'101';'2';'17'
'34673';'1';'lunch';'2017-06-03 00:00:00.000000';'MCDONALD\'S,BIG MAC';'1';'amorous';'188';'12';'257';'15';'20'
'34674';'3';'lunch_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'1';'sleepy';'188';'0';'18';'0';'4'
'34675';'2';'dinner_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'1';'amorous';'188';'67';'385';'5';'18'
'34676';'3';'snack';'2017-06-03 00:00:00.000000';'CANDIES,REESE\'S BITES';'1';'agitated';'188';'11';'521';'30';'55'
'34677';'3';'breakfast';'2017-06-04 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CINN TOAST';'1';'agitated';'195';'6';'325';'12';'50'
'34678';'2';'dinner';'2017-06-04 00:00:00.000000';'BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8 FAT,CHOIC,RAW';'1';'grumpy';'195';'22';'160';'7';'0'
'34679';'3';'breakfast_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,COFFEE,READY TO DRK,VANILLA,LT,MILK BSD,SWTND';'1';'agitated';'195';'2';'36';'1';'4'
'34680';'1';'lunch';'2017-06-04 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'1';'grumpy';'195';'12';'228';'9';'25'
'34681';'3';'lunch_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,CARB,LEMON-LIME SODA,NO CAFFEINE';'1';'amorous';'195';'0';'41';'0';'10'
'34682';'2';'dinner_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'1';'amorous';'195';'58';'359';'1';'29'
'34683';'2';'snack';'2017-06-04 00:00:00.000000';'SNACKS,POPCORN,HOME-PREPARED,OIL-POPPED,UNSALTED';'1';'ambivalent';'195';'9';'500';'28';'58'
'34684';'2';'breakfast';'2017-06-05 00:00:00.000000';'WAFFLES,CHOC CHIP,FRZ,RTH';'1';'amorous';'186';'6';'297';'10';'46'
'34685';'3';'dinner';'2017-06-05 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'1';'motivated';'186';'24';'121';'3';'0'
'34686';'2';'breakfast_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,COFFEE SUB,CRL GRAIN BEV,PDR,PREP W/ WHL MILK';'1';'agitated';'186';'3';'65';'3';'6'
'34687';'2';'lunch';'2017-06-05 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH';'1';'ambivalent';'186';'10';'273';'13';'28'
'34688';'2';'lunch_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,CARB,ROOT BEER';'1';'grumpy';'186';'0';'41';'0';'11'
'34689';'2';'dinner_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'1';'sleepy';'186';'58';'359';'1';'29'
'34690';'1';'snack';'2017-06-05 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'1';'ambivalent';'186';'10';'521';'31';'55'
'34691';'3';'breakfast';'2017-06-06 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'1';'agitated';'176';'6';'197';'7';'35'
'34692';'3';'dinner';'2017-06-06 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'1';'sleepy';'176';'8';'515';'53';'2'
'34693';'2';'breakfast_drink';'2017-06-06 00:00:00.000000';'BEVERAGES,ALMOND MILK,SWTND,VANILLA FLAVOR,RTD';'1';'amorous';'176';'0';'38';'1';'7'
'34694';'2';'lunch';'2017-06-06 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'1';'motivated';'176';'17';'221';'8';'20'
'34695';'1';'lunch_drink';'2017-06-06 00:00:00.000000';'BEVERAGES,CARB,COLA,FAST-FOOD COLA';'1';'sleepy';'176';'0';'37';'0';'10'
'34696';'2';'dinner_drink';'2017-06-06 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'1';'grumpy';'176';'3';'64';'2';'9'
'34697';'2';'snack';'2017-06-06 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'1';'grumpy';'176';'9';'495';'23';'64'
'34698';'2';'breakfast';'2017-06-07 00:00:00.000000';'PANCAKES,PLN,LOFAT,DRY MIX,INCOMPLETE (INCLUDES BUTTERMILK)';'1';'amorous';'182';'7';'384';'6';'75'
'34699';'3';'dinner';'2017-06-07 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'1';'ambivalent';'182';'8';'515';'53';'2'
'34700';'3';'breakfast_drink';'2017-06-07 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'1';'agitated';'182';'3';'88';'3';'12'
'34701';'1';'lunch';'2017-06-07 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'1';'motivated';'182';'12';'228';'9';'25'
'34702';'2';'lunch_drink';'2017-06-07 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'1';'amorous';'182';'0';'18';'0';'4'
'34703';'2';'dinner_drink';'2017-06-07 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'1';'motivated';'182';'3';'64';'2';'9'
'34704';'3';'snack';'2017-06-07 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'1';'ambivalent';'182';'10';'521';'31';'55'
'34705';'1';'breakfast';'2017-06-08 00:00:00.000000';'KELLOGG\'S,EGGO PROT,WAFFLES,HOMESTYLE';'1';'agitated';'176';'11';'281';'10';'37'
'34706';'3';'dinner';'2017-06-08 00:00:00.000000';'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8FAT,SEL,RAW';'1';'motivated';'176';'21';'208';'13';'0'
'34707';'2';'breakfast_drink';'2017-06-08 00:00:00.000000';'BEVERAGES,CYTOSPORT,MUSCLE MILK,RTD';'1';'ambivalent';'176';'6';'49';'2';'2'
'34708';'3';'lunch';'2017-06-08 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'1';'agitated';'176';'11';'250';'15';'17'
'34709';'3';'lunch_drink';'2017-06-08 00:00:00.000000';'BEVERAGES,CARB,LO CAL,OTHER THAN COLA OR PEPPER,WO/ CAFFEINE';'1';'motivated';'176';'0';'0';'0';'0'
'34710';'2';'dinner_drink';'2017-06-08 00:00:00.000000';'BEVERAGES,ABBOTT,EAS SOY PROT PDR';'1';'amorous';'176';'48';'405';'4';'44'
'34711';'3';'snack';'2017-06-08 00:00:00.000000';'CEREALS RTE,GENERAL MILLS,REESE\'S PUFFS';'1';'sleepy';'176';'7';'413';'11';'76'
'34712';'1';'breakfast';'2017-05-10 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'2';'ambivalent';'190';'6';'197';'7';'35'
'34713';'2';'dinner';'2017-05-10 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'2';'grumpy';'190';'5';'748';'81';'0'
'34714';'1';'breakfast_drink';'2017-05-10 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'2';'amorous';'190';'3';'95';'3';'14'
'34715';'1';'lunch';'2017-05-10 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'2';'agitated';'190';'17';'221';'8';'20'
'34716';'3';'lunch_drink';'2017-05-10 00:00:00.000000';'BEVERAGES,CARB,ORANGE';'2';'grumpy';'190';'0';'48';'0';'12'
'34717';'2';'dinner_drink';'2017-05-10 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'2';'agitated';'190';'3';'64';'2';'9'
'34718';'2';'snack';'2017-05-10 00:00:00.000000';'SNACKS,POPCORN,HOME-PREPARED,OIL-POPPED,UNSALTED';'2';'motivated';'190';'9';'500';'28';'58'
'34719';'1';'breakfast';'2017-05-11 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'2';'amorous';'191';'6';'197';'7';'35'
'34720';'2';'dinner';'2017-05-11 00:00:00.000000';'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8FAT,SEL,RAW';'2';'grumpy';'191';'21';'208';'13';'0'
'34721';'2';'breakfast_drink';'2017-05-11 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'2';'ambivalent';'191';'3';'57';'1';'9'
'34722';'1';'lunch';'2017-05-11 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'2';'agitated';'191';'15';'250';'12';'23'
'34723';'1';'lunch_drink';'2017-05-11 00:00:00.000000';'BEVERAGES,CARB,LEMON-LIME SODA,NO CAFFEINE';'2';'sleepy';'191';'0';'41';'0';'10'
'34724';'3';'dinner_drink';'2017-05-11 00:00:00.000000';'BEVERAGES,NUTRITIONAL SHAKE MIX,HI PROT,PDR';'2';'sleepy';'191';'54';'392';'11';'20'
'34725';'3';'snack';'2017-05-11 00:00:00.000000';'CANDIES,REESE\'S NUTRAGEOUS CANDY BAR';'2';'agitated';'191';'11';'517';'32';'53'
'34726';'3';'breakfast';'2017-05-12 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'2';'motivated';'195';'6';'197';'7';'35'
'34727';'2';'dinner';'2017-05-12 00:00:00.000000';'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8FAT,SEL,RAW';'2';'sleepy';'195';'21';'208';'13';'0'
'34728';'1';'breakfast_drink';'2017-05-12 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'2';'agitated';'195';'3';'95';'3';'14'
'34729';'2';'lunch';'2017-05-12 00:00:00.000000';'BURGER KING,DOUBLE WHOPPER,NO CHS';'2';'agitated';'195';'14';'252';'16';'14'
'34730';'3';'lunch_drink';'2017-05-12 00:00:00.000000';'BEVERAGES,CARB,ORANGE';'2';'agitated';'195';'0';'48';'0';'12'
'34731';'2';'dinner_drink';'2017-05-12 00:00:00.000000';'BEVERAGES,NUTRITIONAL SHAKE MIX,HI PROT,PDR';'2';'sleepy';'195';'54';'392';'11';'20'
'34732';'1';'snack';'2017-05-12 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'2';'motivated';'195';'9';'495';'23';'64'
'34733';'1';'breakfast';'2017-05-13 00:00:00.000000';'WAFFLE,BTTRMLK,FRZ,RTH,MICROWAVED';'2';'motivated';'186';'7';'289';'9';'44'
'34734';'2';'dinner';'2017-05-13 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'2';'sleepy';'186';'24';'121';'3';'0'
'34735';'2';'breakfast_drink';'2017-05-13 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'2';'ambivalent';'186';'3';'57';'1';'9'
'34736';'3';'lunch';'2017-05-13 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'2';'sleepy';'186';'13';'234';'12';'21'
'34737';'2';'lunch_drink';'2017-05-13 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'2';'sleepy';'186';'0';'43';'0';'11'
'34738';'3';'dinner_drink';'2017-05-13 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'2';'motivated';'186';'67';'385';'5';'18'
'34739';'3';'snack';'2017-05-13 00:00:00.000000';'SNACKS,POPCORN,OIL-POPPED,MICROWAVE,REG FLAVOR,NO TRANS FAT';'2';'agitated';'186';'7';'583';'44';'45'
'34740';'1';'breakfast';'2017-05-14 00:00:00.000000';'WAFFLE,PLN,FRZ,RTH,MICROWAVE';'2';'motivated';'191';'7';'298';'10';'45'
'34741';'2';'dinner';'2017-05-14 00:00:00.000000';'BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'2';'amorous';'191';'22';'139';'6';'0'
'34742';'2';'breakfast_drink';'2017-05-14 00:00:00.000000';'BEVERAGES,CYTOSPORT,MUSCLE MILK,RTD';'2';'amorous';'191';'6';'49';'2';'2'
'34743';'2';'lunch';'2017-05-14 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'2';'sleepy';'191';'17';'221';'8';'20'
'34744';'2';'lunch_drink';'2017-05-14 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'2';'agitated';'191';'0';'43';'0';'11'
'34745';'2';'dinner_drink';'2017-05-14 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'2';'amorous';'191';'3';'64';'2';'9'
'34746';'3';'snack';'2017-05-14 00:00:00.000000';'SNACKS,POPCORN,MICROWAVE,REG (BUTTER) FLAVOR, W/PARHYD OIL';'2';'sleepy';'191';'8';'557';'34';'55'
'34747';'1';'breakfast';'2017-05-15 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'2';'grumpy';'199';'7';'278';'11';'40'
'34748';'2';'dinner';'2017-05-15 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'2';'motivated';'199';'24';'121';'3';'0'
'34749';'1';'breakfast_drink';'2017-05-15 00:00:00.000000';'BEVERAGES,COFFEE SUB,CRL GRAIN BEV,PDR,PREP W/ WHL MILK';'2';'grumpy';'199';'3';'65';'3';'6'
'34750';'3';'lunch';'2017-05-15 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'2';'agitated';'199';'12';'228';'9';'25'
'34751';'3';'lunch_drink';'2017-05-15 00:00:00.000000';'BEVERAGES,CARB,PEPPER-TYPE,CONTAINS CAFFEINE';'2';'amorous';'199';'0';'41';'0';'10'
'34752';'1';'dinner_drink';'2017-05-15 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'2';'ambivalent';'199';'3';'64';'2';'9'
'34753';'2';'snack';'2017-05-15 00:00:00.000000';'CANDIES,REESE\'S BITES';'2';'amorous';'199';'11';'521';'30';'55'
'34754';'3';'breakfast';'2017-05-16 00:00:00.000000';'WAFFLE,PLN,FRZ,RTH,MICROWAVE';'2';'sleepy';'198';'7';'298';'10';'45'
'34755';'2';'dinner';'2017-05-16 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'2';'amorous';'198';'5';'748';'81';'0'
'34756';'1';'breakfast_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'2';'grumpy';'198';'3';'88';'3';'12'
'34757';'3';'lunch';'2017-05-16 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'2';'ambivalent';'198';'17';'221';'8';'20'
'34758';'2';'lunch_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'2';'amorous';'198';'0';'34';'0';'9'
'34759';'2';'dinner_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'2';'amorous';'198';'3';'64';'2';'9'
'34760';'1';'snack';'2017-05-16 00:00:00.000000';'CANDIES,REESE\'S BITES';'2';'ambivalent';'198';'11';'521';'30';'55'
'34761';'2';'breakfast';'2017-05-17 00:00:00.000000';'WAFFLE,PLN,FRZ,RTH,MICROWAVE';'2';'motivated';'203';'7';'298';'10';'45'
'34762';'3';'dinner';'2017-05-17 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'2';'ambivalent';'203';'8';'515';'53';'2'
'34763';'2';'breakfast_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'2';'ambivalent';'203';'3';'88';'3';'12'
'34764';'1';'lunch';'2017-05-17 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'2';'sleepy';'203';'17';'221';'8';'20'
'34765';'1';'lunch_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,CARB,ROOT BEER';'2';'sleepy';'203';'0';'41';'0';'11'
'34766';'1';'dinner_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'2';'motivated';'203';'3';'95';'3';'14'
'34767';'2';'snack';'2017-05-17 00:00:00.000000';'CEREALS RTE,GENERAL MILLS,REESE\'S PUFFS';'2';'motivated';'203';'7';'413';'11';'76'
'34768';'1';'breakfast';'2017-05-18 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'2';'amorous';'208';'7';'278';'11';'40'
'34769';'2';'dinner';'2017-05-18 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'2';'amorous';'208';'19';'187';'12';'0'
'34770';'1';'breakfast_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'2';'amorous';'208';'3';'95';'3';'14'
'34771';'3';'lunch';'2017-05-18 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'2';'sleepy';'208';'12';'228';'9';'25'
'34772';'2';'lunch_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,CARB,LO CAL,OTHER THAN COLA OR PEPPER,WO/ CAFFEINE';'2';'grumpy';'208';'0';'0';'0';'0'
'34773';'2';'dinner_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'2';'grumpy';'208';'3';'64';'2';'9'
'34774';'2';'snack';'2017-05-18 00:00:00.000000';'CANDIES,REESE\'S PIECES CANDY';'2';'sleepy';'208';'12';'497';'25';'60'
'34775';'2';'breakfast';'2017-05-19 00:00:00.000000';'KELLOGG\'S,EGGO PROT,WAFFLES,HOMESTYLE';'2';'sleepy';'207';'11';'281';'10';'37'
'34776';'2';'dinner';'2017-05-19 00:00:00.000000';'BEEF,RIB EYE STEAK/ROAST,BONE-IN,LIP-ON,LN,1/8 FAT,SEL,RAW';'2';'motivated';'207';'22';'155';'8';'0'
'34777';'1';'breakfast_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,CHOC DRK,MILK & SOY BSD,READY TO DRK,FORT';'2';'grumpy';'207';'4';'101';'2';'17'
'34778';'3';'lunch';'2017-05-19 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'2';'sleepy';'207';'13';'234';'12';'21'
'34779';'1';'lunch_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,CARB,ROOT BEER';'2';'ambivalent';'207';'0';'41';'0';'11'
'34780';'3';'dinner_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'2';'ambivalent';'207';'3';'64';'2';'9'
'34781';'1';'snack';'2017-05-19 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'2';'motivated';'207';'9';'495';'23';'64'
'34782';'1';'breakfast';'2017-05-20 00:00:00.000000';'PANCAKES,PLN,LOFAT,DRY MIX,INCOMPLETE (INCLUDES BUTTERMILK)';'2';'agitated';'217';'7';'384';'6';'75'
'34783';'1';'dinner';'2017-05-20 00:00:00.000000';'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8FAT,SEL,RAW';'2';'agitated';'217';'21';'208';'13';'0'
'34784';'2';'breakfast_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'2';'sleepy';'217';'3';'75';'3';'9'
'34785';'2';'lunch';'2017-05-20 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)';'2';'amorous';'217';'11';'240';'8';'31'
'34786';'2';'lunch_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,CARB,LEMON-LIME SODA,NO CAFFEINE';'2';'ambivalent';'217';'0';'41';'0';'10'
'34787';'2';'dinner_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'2';'agitated';'217';'58';'359';'1';'29'
'34788';'3';'snack';'2017-05-20 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'2';'agitated';'217';'9';'495';'23';'64'
'34789';'1';'breakfast';'2017-05-21 00:00:00.000000';'PANCAKES,PLN,LOFAT,DRY MIX,INCOMPLETE (INCLUDES BUTTERMILK)';'2';'amorous';'211';'7';'384';'6';'75'
'34790';'1';'dinner';'2017-05-21 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'2';'ambivalent';'211';'19';'187';'12';'0'
'34791';'2';'breakfast_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,CYTOSPORT,MUSCLE MILK,RTD';'2';'ambivalent';'211';'6';'49';'2';'2'
'34792';'2';'lunch';'2017-05-21 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'2';'agitated';'211';'12';'228';'9';'25'
'34793';'3';'lunch_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'2';'sleepy';'211';'0';'18';'0';'4'
'34794';'3';'dinner_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'2';'sleepy';'211';'3';'64';'2';'9'
'34795';'2';'snack';'2017-05-21 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'2';'motivated';'211';'10';'521';'31';'55'
'34796';'2';'breakfast';'2017-05-22 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'2';'motivated';'202';'7';'278';'11';'40'
'34797';'3';'dinner';'2017-05-22 00:00:00.000000';'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'2';'agitated';'202';'21';'123';'4';'0'
'34798';'2';'breakfast_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,COFFEE SUB,CRL GRAIN BEV,PDR,PREP W/ WHL MILK';'2';'agitated';'202';'3';'65';'3';'6'
'34799';'2';'lunch';'2017-05-22 00:00:00.000000';'BURGER KING,DOUBLE WHOPPER,NO CHS';'2';'sleepy';'202';'14';'252';'16';'14'
'34800';'2';'lunch_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'2';'amorous';'202';'0';'43';'0';'11'
'34801';'2';'dinner_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'2';'sleepy';'202';'58';'359';'1';'29'
'34802';'2';'snack';'2017-05-22 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'2';'motivated';'202';'10';'521';'31';'55'
'34803';'2';'breakfast';'2017-05-23 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'2';'amorous';'192';'6';'197';'7';'35'
'34804';'3';'dinner';'2017-05-23 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'2';'motivated';'192';'19';'187';'12';'0'
'34805';'3';'breakfast_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'2';'agitated';'192';'3';'88';'3';'12'
'34806';'3';'lunch';'2017-05-23 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'2';'amorous';'192';'11';'250';'15';'17'
